"Window_Scheme","Window_Type","Window_Size","Train_Start_Index","Train_End_Index","Train_Periods","Train_Range_Label","Test_Index","Test_Period","Feature_Scheme","Predictors","N_Predictors","Train_N","Train_Pos","Train_Neg","Test_N","Test_Pos","Test_Neg","Model","Tune_CV_AUC","Train_AUC","Test_AUC","Error","Has_Test_AUC","Run_Status","Regression_Selected_Train_AUC_FixedOnly","Regression_Selected_Test_AUC_FixedOnly","Delta_Test_AUC_vs_Selected_Regression","Delta_Train_AUC_vs_Selected_Regression"
"rolling_width_10","rolling",10,3,12,"Cal04,Wis05,Bris07,Prth09,Vic11,Swtz13,HK15,Kan17,HK19,Cam20","Cal04-Cam20 -> Dar21",13,"Dar21","1_Selected_dN_Final_HA_x_PB1_plus_PB2_NA","HA,PB1,PB2,NA_seg,HA_x_PB1",5,556,87,469,58,8,50,"Ridge",0.813868919011195,0.767982746366689,0.7125,NA,TRUE,"OK",0.793127956277725,0.6675,0.045,-0.0251452099110363
"rolling_width_10","rolling",10,3,12,"Cal04,Wis05,Bris07,Prth09,Vic11,Swtz13,HK15,Kan17,HK19,Cam20","Cal04-Cam20 -> Dar21",13,"Dar21","1_Selected_dN_Final_HA_x_PB1_plus_PB2_NA","HA,PB1,PB2,NA_seg,HA_x_PB1",5,556,87,469,58,8,50,"Lasso",0.825400460466728,0.79834816067446,0.5125,NA,TRUE,"OK",0.793127956277725,0.6675,-0.155,0.00522020439673521
"rolling_width_10","rolling",10,3,12,"Cal04,Wis05,Bris07,Prth09,Vic11,Swtz13,HK15,Kan17,HK19,Cam20","Cal04-Cam20 -> Dar21",13,"Dar21","1_Selected_dN_Final_HA_x_PB1_plus_PB2_NA","HA,PB1,PB2,NA_seg,HA_x_PB1",5,556,87,469,58,8,50,"SVM_Radial",0.785995768962687,0.829277259025072,0.6025,NA,TRUE,"OK",0.793127956277725,0.6675,-0.0649999999999999,0.0361493027473466
"rolling_width_10","rolling",10,3,12,"Cal04,Wis05,Bris07,Prth09,Vic11,Swtz13,HK15,Kan17,HK19,Cam20","Cal04-Cam20 -> Dar21",13,"Dar21","1_Selected_dN_Final_HA_x_PB1_plus_PB2_NA","HA,PB1,PB2,NA_seg,HA_x_PB1",5,556,87,469,58,8,50,"RandomForest",0.806897531336603,1,0.39,NA,TRUE,"OK",0.793127956277725,0.6675,-0.2775,0.206872043722275
"rolling_width_10","rolling",10,3,12,"Cal04,Wis05,Bris07,Prth09,Vic11,Swtz13,HK15,Kan17,HK19,Cam20","Cal04-Cam20 -> Dar21",13,"Dar21","1_Selected_dN_Final_HA_x_PB1_plus_PB2_NA","HA,PB1,PB2,NA_seg,HA_x_PB1",5,556,87,469,58,8,50,"XGBoost",0.794842940132883,0.924515354263167,0.5775,NA,TRUE,"OK",0.793127956277725,0.6675,-0.09,0.131387397985442
"rolling_width_10","rolling",10,3,12,"Cal04,Wis05,Bris07,Prth09,Vic11,Swtz13,HK15,Kan17,HK19,Cam20","Cal04-Cam20 -> Dar21",13,"Dar21","1_Selected_dN_Final_HA_x_PB1_plus_PB2_NA","HA,PB1,PB2,NA_seg,HA_x_PB1",5,556,87,469,58,8,50,"DNN",0.792131964816941,0.830233071097713,0.6725,NA,TRUE,"OK",0.793127956277725,0.6675,0.005,0.0371051148199883
"rolling_width_10","rolling",10,3,12,"Cal04,Wis05,Bris07,Prth09,Vic11,Swtz13,HK15,Kan17,HK19,Cam20","Cal04-Cam20 -> Dar21",13,"Dar21","2_HA_dN_Only","HA",1,556,87,469,58,8,50,"Logistic",NA,0.773031394750386,0.60375,NA,TRUE,"OK",0.793127956277725,0.6675,-0.06375,-0.0200965615273391
"rolling_width_10","rolling",10,3,12,"Cal04,Wis05,Bris07,Prth09,Vic11,Swtz13,HK15,Kan17,HK19,Cam20","Cal04-Cam20 -> Dar21",13,"Dar21","2_HA_dN_Only","HA",1,556,87,469,58,8,50,"Ridge",NA,0.773031394750386,0.60375,NA,TRUE,"OK",0.793127956277725,0.6675,-0.06375,-0.0200965615273391
"rolling_width_10","rolling",10,3,12,"Cal04,Wis05,Bris07,Prth09,Vic11,Swtz13,HK15,Kan17,HK19,Cam20","Cal04-Cam20 -> Dar21",13,"Dar21","2_HA_dN_Only","HA",1,556,87,469,58,8,50,"Lasso",NA,0.773031394750386,0.60375,NA,TRUE,"OK",0.793127956277725,0.6675,-0.06375,-0.0200965615273391
"rolling_width_10","rolling",10,3,12,"Cal04,Wis05,Bris07,Prth09,Vic11,Swtz13,HK15,Kan17,HK19,Cam20","Cal04-Cam20 -> Dar21",13,"Dar21","2_HA_dN_Only","HA",1,556,87,469,58,8,50,"SVM_Radial",0.831756324975617,0.762419429943877,0.60375,NA,TRUE,"OK",0.793127956277725,0.6675,-0.06375,-0.0307085263338484
"rolling_width_10","rolling",10,3,12,"Cal04,Wis05,Bris07,Prth09,Vic11,Swtz13,HK15,Kan17,HK19,Cam20","Cal04-Cam20 -> Dar21",13,"Dar21","2_HA_dN_Only","HA",1,556,87,469,58,8,50,"RandomForest",0.625217285153104,0.991397691346225,0.415,NA,TRUE,"OK",0.793127956277725,0.6675,-0.2525,0.1982697350685
"rolling_width_10","rolling",10,3,12,"Cal04,Wis05,Bris07,Prth09,Vic11,Swtz13,HK15,Kan17,HK19,Cam20","Cal04-Cam20 -> Dar21",13,"Dar21","2_HA_dN_Only","HA",1,556,87,469,58,8,50,"XGBoost",0.741461379544919,0.851861382741465,0.63125,NA,TRUE,"OK",0.793127956277725,0.6675,-0.03625,0.05873342646374
"rolling_width_10","rolling",10,3,12,"Cal04,Wis05,Bris07,Prth09,Vic11,Swtz13,HK15,Kan17,HK19,Cam20","Cal04-Cam20 -> Dar21",13,"Dar21","2_HA_dN_Only","HA",1,556,87,469,58,8,50,"DNN",0.750235096995629,0.773031394750386,0.60375,NA,TRUE,"OK",0.793127956277725,0.6675,-0.06375,-0.0200965615273391
"rolling_width_10","rolling",10,3,12,"Cal04,Wis05,Bris07,Prth09,Vic11,Swtz13,HK15,Kan17,HK19,Cam20","Cal04-Cam20 -> Dar21",13,"Dar21","3_All_dN_PB2_to_NS","PB2,PB1,PA,HA,NP,NA_seg,M,NS",8,556,87,469,58,8,50,"Logistic",NA,0.791289856138029,0.5225,NA,TRUE,"OK",0.793127956277725,0.6675,-0.145,-0.00183810013969599
"rolling_width_10","rolling",10,3,12,"Cal04,Wis05,Bris07,Prth09,Vic11,Swtz13,HK15,Kan17,HK19,Cam20","Cal04-Cam20 -> Dar21",13,"Dar21","3_All_dN_PB2_to_NS","PB2,PB1,PA,HA,NP,NA_seg,M,NS",8,556,87,469,58,8,50,"Ridge",0.838103621762786,0.778055535132221,0.55,NA,TRUE,"OK",0.793127956277725,0.6675,-0.1175,-0.0150724211455043
"rolling_width_10","rolling",10,3,12,"Cal04,Wis05,Bris07,Prth09,Vic11,Swtz13,HK15,Kan17,HK19,Cam20","Cal04-Cam20 -> Dar21",13,"Dar21","3_All_dN_PB2_to_NS","PB2,PB1,PA,HA,NP,NA_seg,M,NS",8,556,87,469,58,8,50,"Lasso",0.830956016022284,0.795578756463985,0.505,NA,TRUE,"OK",0.793127956277725,0.6675,-0.1625,0.00245080018626043
"rolling_width_10","rolling",10,3,12,"Cal04,Wis05,Bris07,Prth09,Vic11,Swtz13,HK15,Kan17,HK19,Cam20","Cal04-Cam20 -> Dar21",13,"Dar21","3_All_dN_PB2_to_NS","PB2,PB1,PA,HA,NP,NA_seg,M,NS",8,556,87,469,58,8,50,"SVM_Radial",0.752670455789912,0.834276891405044,0.5525,NA,TRUE,"OK",0.793127956277725,0.6675,-0.115,0.0411489351273187
"rolling_width_10","rolling",10,3,12,"Cal04,Wis05,Bris07,Prth09,Vic11,Swtz13,HK15,Kan17,HK19,Cam20","Cal04-Cam20 -> Dar21",13,"Dar21","3_All_dN_PB2_to_NS","PB2,PB1,PA,HA,NP,NA_seg,M,NS",8,556,87,469,58,8,50,"RandomForest",0.81616899798884,1,0.64125,NA,TRUE,"OK",0.793127956277725,0.6675,-0.02625,0.206872043722275
"rolling_width_10","rolling",10,3,12,"Cal04,Wis05,Bris07,Prth09,Vic11,Swtz13,HK15,Kan17,HK19,Cam20","Cal04-Cam20 -> Dar21",13,"Dar21","3_All_dN_PB2_to_NS","PB2,PB1,PA,HA,NP,NA_seg,M,NS",8,556,87,469,58,8,50,"XGBoost",0.820075879093342,0.92163566404431,0.53125,NA,TRUE,"OK",0.793127956277725,0.6675,-0.13625,0.128507707766585
"rolling_width_10","rolling",10,3,12,"Cal04,Wis05,Bris07,Prth09,Vic11,Swtz13,HK15,Kan17,HK19,Cam20","Cal04-Cam20 -> Dar21",13,"Dar21","3_All_dN_PB2_to_NS","PB2,PB1,PA,HA,NP,NA_seg,M,NS",8,556,87,469,58,8,50,"DNN",0.837845913712091,0.831997647231821,0.505,NA,TRUE,"OK",0.793127956277725,0.6675,-0.1625,0.0388696909540961
"rolling_width_10","rolling",10,3,12,"Cal04,Wis05,Bris07,Prth09,Vic11,Swtz13,HK15,Kan17,HK19,Cam20","Cal04-Cam20 -> Dar21",13,"Dar21","4_All_dN_All_dS_PB2_to_NS","PB2,PB1,PA,HA,NP,NA_seg,M,NS,PB2_syn,PB1_syn,PA_syn,HA_syn,NP_syn,NA_syn,M_syn,NS_syn",16,556,87,469,58,8,50,"Logistic",NA,0.841898879984315,0.515,NA,TRUE,"OK",0.793127956277725,0.6675,-0.1525,0.0487709237065899
"rolling_width_10","rolling",10,3,12,"Cal04,Wis05,Bris07,Prth09,Vic11,Swtz13,HK15,Kan17,HK19,Cam20","Cal04-Cam20 -> Dar21",13,"Dar21","4_All_dN_All_dS_PB2_to_NS","PB2,PB1,PA,HA,NP,NA_seg,M,NS,PB2_syn,PB1_syn,PA_syn,HA_syn,NP_syn,NA_syn,M_syn,NS_syn",16,556,87,469,58,8,50,"Ridge",0.833056750527269,0.755704237433522,0.5525,NA,TRUE,"OK",0.793127956277725,0.6675,-0.115,-0.037423718844203
"rolling_width_10","rolling",10,3,12,"Cal04,Wis05,Bris07,Prth09,Vic11,Swtz13,HK15,Kan17,HK19,Cam20","Cal04-Cam20 -> Dar21",13,"Dar21","4_All_dN_All_dS_PB2_to_NS","PB2,PB1,PA,HA,NP,NA_seg,M,NS,PB2_syn,PB1_syn,PA_syn,HA_syn,NP_syn,NA_syn,M_syn,NS_syn",16,556,87,469,58,8,50,"Lasso",0.825291592423815,0.790113472048624,0.5575,NA,TRUE,"OK",0.793127956277725,0.6675,-0.11,-0.00301448422910111
"rolling_width_10","rolling",10,3,12,"Cal04,Wis05,Bris07,Prth09,Vic11,Swtz13,HK15,Kan17,HK19,Cam20","Cal04-Cam20 -> Dar21",13,"Dar21","4_All_dN_All_dS_PB2_to_NS","PB2,PB1,PA,HA,NP,NA_seg,M,NS,PB2_syn,PB1_syn,PA_syn,HA_syn,NP_syn,NA_syn,M_syn,NS_syn",16,556,87,469,58,8,50,"SVM_Radial",0.774192830427394,0.880033330882533,0.5525,NA,TRUE,"OK",0.793127956277725,0.6675,-0.115,0.0869053746048081
"rolling_width_10","rolling",10,3,12,"Cal04,Wis05,Bris07,Prth09,Vic11,Swtz13,HK15,Kan17,HK19,Cam20","Cal04-Cam20 -> Dar21",13,"Dar21","4_All_dN_All_dS_PB2_to_NS","PB2,PB1,PA,HA,NP,NA_seg,M,NS,PB2_syn,PB1_syn,PA_syn,HA_syn,NP_syn,NA_syn,M_syn,NS_syn",16,556,87,469,58,8,50,"RandomForest",0.747272517325479,1,0.625,NA,TRUE,"OK",0.793127956277725,0.6675,-0.0425,0.206872043722275
"rolling_width_10","rolling",10,3,12,"Cal04,Wis05,Bris07,Prth09,Vic11,Swtz13,HK15,Kan17,HK19,Cam20","Cal04-Cam20 -> Dar21",13,"Dar21","4_All_dN_All_dS_PB2_to_NS","PB2,PB1,PA,HA,NP,NA_seg,M,NS,PB2_syn,PB1_syn,PA_syn,HA_syn,NP_syn,NA_syn,M_syn,NS_syn",16,556,87,469,58,8,50,"XGBoost",0.781173107918507,0.821618508443007,0.54,NA,TRUE,"OK",0.793127956277725,0.6675,-0.1275,0.0284905521652816
"rolling_width_10","rolling",10,3,12,"Cal04,Wis05,Bris07,Prth09,Vic11,Swtz13,HK15,Kan17,HK19,Cam20","Cal04-Cam20 -> Dar21",13,"Dar21","4_All_dN_All_dS_PB2_to_NS","PB2,PB1,PA,HA,NP,NA_seg,M,NS,PB2_syn,PB1_syn,PA_syn,HA_syn,NP_syn,NA_syn,M_syn,NS_syn",16,556,87,469,58,8,50,"DNN",0.737702033964253,0.919099085851531,0.71625,NA,TRUE,"OK",0.793127956277725,0.6675,0.04875,0.125971129573806
"rolling_width_10","rolling",10,4,13,"Wis05,Bris07,Prth09,Vic11,Swtz13,HK15,Kan17,HK19,Cam20,Dar21","Wis05-Dar21 -> TH22",14,"TH22","1_Selected_dN_Final_HA_x_PB1_plus_PB2_NA","HA,PB1,PB2,NA_seg,HA_x_PB1",5,607,95,512,12,1,11,"Logistic",NA,0.779872532894737,0.909090909090909,NA,TRUE,"OK",0.773108552631579,0.909090909090909,1.11022302462516e-16,0.00676398026315783
"rolling_width_10","rolling",10,4,13,"Wis05,Bris07,Prth09,Vic11,Swtz13,HK15,Kan17,HK19,Cam20,Dar21","Wis05-Dar21 -> TH22",14,"TH22","1_Selected_dN_Final_HA_x_PB1_plus_PB2_NA","HA,PB1,PB2,NA_seg,HA_x_PB1",5,607,95,512,12,1,11,"Ridge",0.755799578603371,0.755160361842105,1,NA,TRUE,"OK",0.773108552631579,0.909090909090909,0.0909090909090911,-0.0179481907894737
"rolling_width_10","rolling",10,4,13,"Wis05,Bris07,Prth09,Vic11,Swtz13,HK15,Kan17,HK19,Cam20,Dar21","Wis05-Dar21 -> TH22",14,"TH22","1_Selected_dN_Final_HA_x_PB1_plus_PB2_NA","HA,PB1,PB2,NA_seg,HA_x_PB1",5,607,95,512,12,1,11,"Lasso",0.730010391583534,0.779934210526316,0.909090909090909,NA,TRUE,"OK",0.773108552631579,0.909090909090909,1.11022302462516e-16,0.00682565789473688
"rolling_width_10","rolling",10,4,13,"Wis05,Bris07,Prth09,Vic11,Swtz13,HK15,Kan17,HK19,Cam20,Dar21","Wis05-Dar21 -> TH22",14,"TH22","1_Selected_dN_Final_HA_x_PB1_plus_PB2_NA","HA,PB1,PB2,NA_seg,HA_x_PB1",5,607,95,512,12,1,11,"SVM_Radial",0.702620040706341,0.814185855263158,0.909090909090909,NA,TRUE,"OK",0.773108552631579,0.909090909090909,1.11022302462516e-16,0.0410773026315789
"rolling_width_10","rolling",10,4,13,"Wis05,Bris07,Prth09,Vic11,Swtz13,HK15,Kan17,HK19,Cam20,Dar21","Wis05-Dar21 -> TH22",14,"TH22","1_Selected_dN_Final_HA_x_PB1_plus_PB2_NA","HA,PB1,PB2,NA_seg,HA_x_PB1",5,607,95,512,12,1,11,"RandomForest",0.748562234835455,1,0.909090909090909,NA,TRUE,"OK",0.773108552631579,0.909090909090909,1.11022302462516e-16,0.226891447368421
"rolling_width_10","rolling",10,4,13,"Wis05,Bris07,Prth09,Vic11,Swtz13,HK15,Kan17,HK19,Cam20,Dar21","Wis05-Dar21 -> TH22",14,"TH22","1_Selected_dN_Final_HA_x_PB1_plus_PB2_NA","HA,PB1,PB2,NA_seg,HA_x_PB1",5,607,95,512,12,1,11,"XGBoost",0.700446981424149,0.884354440789474,0.909090909090909,NA,TRUE,"OK",0.773108552631579,0.909090909090909,1.11022302462516e-16,0.111245888157895
"rolling_width_10","rolling",10,4,13,"Wis05,Bris07,Prth09,Vic11,Swtz13,HK15,Kan17,HK19,Cam20,Dar21","Wis05-Dar21 -> TH22",14,"TH22","1_Selected_dN_Final_HA_x_PB1_plus_PB2_NA","HA,PB1,PB2,NA_seg,HA_x_PB1",5,607,95,512,12,1,11,"DNN",0.778072755417957,0.807010690789474,0.909090909090909,NA,TRUE,"OK",0.773108552631579,0.909090909090909,1.11022302462516e-16,0.0339021381578948
"rolling_width_10","rolling",10,4,13,"Wis05,Bris07,Prth09,Vic11,Swtz13,HK15,Kan17,HK19,Cam20,Dar21","Wis05-Dar21 -> TH22",14,"TH22","2_HA_dN_Only","HA",1,607,95,512,12,1,11,"Logistic",NA,0.758429276315789,0.909090909090909,NA,TRUE,"OK",0.773108552631579,0.909090909090909,1.11022302462516e-16,-0.0146792763157895
"rolling_width_10","rolling",10,4,13,"Wis05,Bris07,Prth09,Vic11,Swtz13,HK15,Kan17,HK19,Cam20,Dar21","Wis05-Dar21 -> TH22",14,"TH22","2_HA_dN_Only","HA",1,607,95,512,12,1,11,"Ridge",NA,0.758429276315789,0.909090909090909,NA,TRUE,"OK",0.773108552631579,0.909090909090909,1.11022302462516e-16,-0.0146792763157895
"rolling_width_10","rolling",10,4,13,"Wis05,Bris07,Prth09,Vic11,Swtz13,HK15,Kan17,HK19,Cam20,Dar21","Wis05-Dar21 -> TH22",14,"TH22","2_HA_dN_Only","HA",1,607,95,512,12,1,11,"Lasso",NA,0.758429276315789,0.909090909090909,NA,TRUE,"OK",0.773108552631579,0.909090909090909,1.11022302462516e-16,-0.0146792763157895
"rolling_width_10","rolling",10,4,13,"Wis05,Bris07,Prth09,Vic11,Swtz13,HK15,Kan17,HK19,Cam20,Dar21","Wis05-Dar21 -> TH22",14,"TH22","2_HA_dN_Only","HA",1,607,95,512,12,1,11,"SVM_Radial",0.746270604001835,0.7484375,1,NA,TRUE,"OK",0.773108552631579,0.909090909090909,0.0909090909090911,-0.024671052631579
"rolling_width_10","rolling",10,4,13,"Wis05,Bris07,Prth09,Vic11,Swtz13,HK15,Kan17,HK19,Cam20,Dar21","Wis05-Dar21 -> TH22",14,"TH22","2_HA_dN_Only","HA",1,607,95,512,12,1,11,"RandomForest",0.510813338493292,0.988486842105263,0.818181818181818,NA,TRUE,"OK",0.773108552631579,0.909090909090909,-0.0909090909090907,0.215378289473684
"rolling_width_10","rolling",10,4,13,"Wis05,Bris07,Prth09,Vic11,Swtz13,HK15,Kan17,HK19,Cam20,Dar21","Wis05-Dar21 -> TH22",14,"TH22","2_HA_dN_Only","HA",1,607,95,512,12,1,11,"XGBoost",0.672894629342965,0.858048930921053,0.909090909090909,NA,TRUE,"OK",0.773108552631579,0.909090909090909,1.11022302462516e-16,0.0849403782894737
"rolling_width_10","rolling",10,4,13,"Wis05,Bris07,Prth09,Vic11,Swtz13,HK15,Kan17,HK19,Cam20,Dar21","Wis05-Dar21 -> TH22",14,"TH22","2_HA_dN_Only","HA",1,607,95,512,12,1,11,"DNN",0.700085031819745,0.758429276315789,0.909090909090909,NA,TRUE,"OK",0.773108552631579,0.909090909090909,1.11022302462516e-16,-0.0146792763157895
"rolling_width_10","rolling",10,4,13,"Wis05,Bris07,Prth09,Vic11,Swtz13,HK15,Kan17,HK19,Cam20,Dar21","Wis05-Dar21 -> TH22",14,"TH22","3_All_dN_PB2_to_NS","PB2,PB1,PA,HA,NP,NA_seg,M,NS",8,607,95,512,12,1,11,"Logistic",NA,0.777857730263158,0.909090909090909,NA,TRUE,"OK",0.773108552631579,0.909090909090909,1.11022302462516e-16,0.00474917763157889
"rolling_width_10","rolling",10,4,13,"Wis05,Bris07,Prth09,Vic11,Swtz13,HK15,Kan17,HK19,Cam20,Dar21","Wis05-Dar21 -> TH22",14,"TH22","3_All_dN_PB2_to_NS","PB2,PB1,PA,HA,NP,NA_seg,M,NS",8,607,95,512,12,1,11,"Ridge",0.732741228070175,0.749321546052632,0.909090909090909,NA,TRUE,"OK",0.773108552631579,0.909090909090909,1.11022302462516e-16,-0.0237870065789474
"rolling_width_10","rolling",10,4,13,"Wis05,Bris07,Prth09,Vic11,Swtz13,HK15,Kan17,HK19,Cam20,Dar21","Wis05-Dar21 -> TH22",14,"TH22","3_All_dN_PB2_to_NS","PB2,PB1,PA,HA,NP,NA_seg,M,NS",8,607,95,512,12,1,11,"Lasso",0.716710669647976,0.772512335526316,0.909090909090909,NA,TRUE,"OK",0.773108552631579,0.909090909090909,1.11022302462516e-16,-0.000596217105263142
"rolling_width_10","rolling",10,4,13,"Wis05,Bris07,Prth09,Vic11,Swtz13,HK15,Kan17,HK19,Cam20,Dar21","Wis05-Dar21 -> TH22",14,"TH22","3_All_dN_PB2_to_NS","PB2,PB1,PA,HA,NP,NA_seg,M,NS",8,607,95,512,12,1,11,"SVM_Radial",0.681667024997133,0.809354440789474,0.818181818181818,NA,TRUE,"OK",0.773108552631579,0.909090909090909,-0.0909090909090907,0.0362458881578948
"rolling_width_10","rolling",10,4,13,"Wis05,Bris07,Prth09,Vic11,Swtz13,HK15,Kan17,HK19,Cam20,Dar21","Wis05-Dar21 -> TH22",14,"TH22","3_All_dN_PB2_to_NS","PB2,PB1,PA,HA,NP,NA_seg,M,NS",8,607,95,512,12,1,11,"RandomForest",0.766841352769178,1,0.818181818181818,NA,TRUE,"OK",0.773108552631579,0.909090909090909,-0.0909090909090907,0.226891447368421
"rolling_width_10","rolling",10,4,13,"Wis05,Bris07,Prth09,Vic11,Swtz13,HK15,Kan17,HK19,Cam20,Dar21","Wis05-Dar21 -> TH22",14,"TH22","3_All_dN_PB2_to_NS","PB2,PB1,PA,HA,NP,NA_seg,M,NS",8,607,95,512,12,1,11,"XGBoost",0.739575235064786,0.985341282894737,0.636363636363636,NA,TRUE,"OK",0.773108552631579,0.909090909090909,-0.272727272727273,0.212232730263158
"rolling_width_10","rolling",10,4,13,"Wis05,Bris07,Prth09,Vic11,Swtz13,HK15,Kan17,HK19,Cam20,Dar21","Wis05-Dar21 -> TH22",14,"TH22","3_All_dN_PB2_to_NS","PB2,PB1,PA,HA,NP,NA_seg,M,NS",8,607,95,512,12,1,11,"DNN",0.720629156633414,0.841488486842105,0.909090909090909,NA,TRUE,"OK",0.773108552631579,0.909090909090909,1.11022302462516e-16,0.0683799342105263
"rolling_width_10","rolling",10,4,13,"Wis05,Bris07,Prth09,Vic11,Swtz13,HK15,Kan17,HK19,Cam20,Dar21","Wis05-Dar21 -> TH22",14,"TH22","4_All_dN_All_dS_PB2_to_NS","PB2,PB1,PA,HA,NP,NA_seg,M,NS,PB2_syn,PB1_syn,PA_syn,HA_syn,NP_syn,NA_syn,M_syn,NS_syn",16,607,95,512,12,1,11,"Logistic",NA,0.805509868421053,0.909090909090909,NA,TRUE,"OK",0.773108552631579,0.909090909090909,1.11022302462516e-16,0.0324013157894737
"rolling_width_10","rolling",10,4,13,"Wis05,Bris07,Prth09,Vic11,Swtz13,HK15,Kan17,HK19,Cam20,Dar21","Wis05-Dar21 -> TH22",14,"TH22","4_All_dN_All_dS_PB2_to_NS","PB2,PB1,PA,HA,NP,NA_seg,M,NS,PB2_syn,PB1_syn,PA_syn,HA_syn,NP_syn,NA_syn,M_syn,NS_syn",16,607,95,512,12,1,11,"Ridge",0.736054853227841,0.734457236842105,0.909090909090909,NA,TRUE,"OK",0.773108552631579,0.909090909090909,1.11022302462516e-16,-0.0386513157894737
"rolling_width_10","rolling",10,4,13,"Wis05,Bris07,Prth09,Vic11,Swtz13,HK15,Kan17,HK19,Cam20,Dar21","Wis05-Dar21 -> TH22",14,"TH22","4_All_dN_All_dS_PB2_to_NS","PB2,PB1,PA,HA,NP,NA_seg,M,NS,PB2_syn,PB1_syn,PA_syn,HA_syn,NP_syn,NA_syn,M_syn,NS_syn",16,607,95,512,12,1,11,"Lasso",0.745614393418186,0.764967105263158,0.909090909090909,NA,TRUE,"OK",0.773108552631579,0.909090909090909,1.11022302462516e-16,-0.00814144736842104
"rolling_width_10","rolling",10,4,13,"Wis05,Bris07,Prth09,Vic11,Swtz13,HK15,Kan17,HK19,Cam20,Dar21","Wis05-Dar21 -> TH22",14,"TH22","4_All_dN_All_dS_PB2_to_NS","PB2,PB1,PA,HA,NP,NA_seg,M,NS,PB2_syn,PB1_syn,PA_syn,HA_syn,NP_syn,NA_syn,M_syn,NS_syn",16,607,95,512,12,1,11,"SVM_Radial",0.67031346749226,0.810814144736842,0.727272727272727,NA,TRUE,"OK",0.773108552631579,0.909090909090909,-0.181818181818182,0.0377055921052631
"rolling_width_10","rolling",10,4,13,"Wis05,Bris07,Prth09,Vic11,Swtz13,HK15,Kan17,HK19,Cam20,Dar21","Wis05-Dar21 -> TH22",14,"TH22","4_All_dN_All_dS_PB2_to_NS","PB2,PB1,PA,HA,NP,NA_seg,M,NS,PB2_syn,PB1_syn,PA_syn,HA_syn,NP_syn,NA_syn,M_syn,NS_syn",16,607,95,512,12,1,11,"RandomForest",0.707477747678019,1,0.772727272727273,NA,TRUE,"OK",0.773108552631579,0.909090909090909,-0.136363636363636,0.226891447368421
"rolling_width_10","rolling",10,4,13,"Wis05,Bris07,Prth09,Vic11,Swtz13,HK15,Kan17,HK19,Cam20,Dar21","Wis05-Dar21 -> TH22",14,"TH22","4_All_dN_All_dS_PB2_to_NS","PB2,PB1,PA,HA,NP,NA_seg,M,NS,PB2_syn,PB1_syn,PA_syn,HA_syn,NP_syn,NA_syn,M_syn,NS_syn",16,607,95,512,12,1,11,"XGBoost",0.710444795608302,0.877600740131579,0.727272727272727,NA,TRUE,"OK",0.773108552631579,0.909090909090909,-0.181818181818182,0.1044921875
"rolling_width_10","rolling",10,4,13,"Wis05,Bris07,Prth09,Vic11,Swtz13,HK15,Kan17,HK19,Cam20,Dar21","Wis05-Dar21 -> TH22",14,"TH22","4_All_dN_All_dS_PB2_to_NS","PB2,PB1,PA,HA,NP,NA_seg,M,NS,PB2_syn,PB1_syn,PA_syn,HA_syn,NP_syn,NA_syn,M_syn,NS_syn",16,607,95,512,12,1,11,"DNN",0.700613533425066,0.865830592105263,0.909090909090909,NA,TRUE,"OK",0.773108552631579,0.909090909090909,1.11022302462516e-16,0.0927220394736842
